1000.               	0.18851535514545298
1258.9254117941675  	0.18851984251560044
1584.893192461114   	0.18852549205026253
1995.2623149688789  	0.18853260482147077
2511.88643150958    	0.1885415599489133 
3162.2776601683795  	0.18855283486250532
3981.0717055349733  	0.1885670308430645 
5011.872336272725   	0.18858490522615695
6309.57344480193    	0.18860741202363945
7943.282347242814   	0.18863575318873396
10000.              	0.18867144335380456
12589.254117941662  	0.18871639164525278
15848.93192461114   	0.18877300518072104
19952.62314968879   	0.1888443201528326 
25118.864315095823  	0.18893416810077546
31622.776601683792  	0.1890473872045437 
39810.71705534969   	0.18919009140074122
50118.72336272725   	0.1893700140886871 
63095.7344480193    	0.18959694856426665
79432.82347242821   	0.18988331465226294
100000.             	0.1902448911207161 
125892.54117941661  	0.19070176752486964
158489.3192461114   	0.19127958880639262
199526.2314968883   	0.19201119356340035
251188.6431509582   	0.19293878540471437
316227.7660168379   	0.19411682963169022
398107.1705534969   	0.19561593719644055
501187.2336272725   	0.19752808196856958
630957.3444801943   	0.1999735766999949 
794328.2347242822   	0.20311024200727093
1.e6                	0.20714495511828185
1.258925411794166e6 	0.21234678462194528
1.5848931924611141e6	0.21905808971781143
1.9952623149688828e6	0.2276930143613472 
2.5118864315095823e6	0.23869836958713758
3.1622776601683795e6	0.25242998309751   
3.9810717055349695e6	0.26889055549273794
5.011872336272725e6 	0.2873604979627013 
6.309573444801942e6 	0.30620763956337194
7.943282347242822e6 	0.3233275062161257 
1.e7                	0.337131150315137  
1.2589254117941687e7	0.3471913068966911 
1.5848931924611142e7	0.3540287002946298 
1.9952623149688788e7	0.3585158740194136 
2.5118864315095823e7	0.3614635865919902 
3.162277660168379e7 	0.3634874007313881 
3.9810717055349775e7	0.3650275607679708 
5.011872336272725e7 	0.3664196451290799 
6.309573444801943e7 	0.3679846855396733 
7.943282347242822e7 	0.3701687297880193 
1.e8                	0.3738713214054279 
