1000.               	0.5500728472716548 
1258.9254117941675  	0.5500667784885007 
1584.893192461114   	0.5500591379505786 
1995.2623149688789  	0.5500495184610339 
2511.88643150958    	0.5500374072551322 
3162.2776601683795  	0.5500221585875245 
3981.0717055349733  	0.5500029591757879 
5011.872336272725   	0.5499787846236595 
6309.57344480193    	0.5499483444459409 
7943.282347242814   	0.5499100126764048 
10000.              	0.5498617402191888 
12589.254117941662  	0.5498009440478464 
15848.93192461114   	0.5497243669901555 
19952.62314968879   	0.5496279000599127 
25118.864315095823  	0.5495063569696554 
31622.776601683792  	0.549353187386121  
39810.71705534969   	0.5491601113987283 
50118.72336272725   	0.5489166521688271 
63095.7344480193    	0.5486095362500496 
79432.82347242821   	0.548221920799582  
100000.             	0.5477323926452807 
125892.54117941661  	0.5471136641993156 
158489.3192461114   	0.5463308630100363 
199526.2314968883   	0.5453392717706207 
251188.6431509582   	0.5440813190347491 
316227.7660168379   	0.5424825417492026 
398107.1705534969   	0.5404461331987991 
501187.2336272725   	0.5378455533371584 
630957.3444801943   	0.5345145316199045 
794328.2347242822   	0.530233713227386  
1.e6                	0.5247134252824861 
1.258925411794166e6 	0.5175732075609597 
1.5848931924611141e6	0.5083224167606917 
1.9952623149688828e6	0.49635571098503856
2.5118864315095823e6	0.48099800301587947
3.1622776601683795e6	0.46166767820710575
3.9810717055349695e6	0.43824661412397026
5.011872336272725e6 	0.4116384634145194 
6.309573444801942e6 	0.384123742654832  
7.943282347242822e6 	0.35880786513664126
1.e7                	0.338169249710211  
1.2589254117941687e7	0.32299945166657484
1.5848931924611142e7	0.3126279087853399 
1.9952623149688788e7	0.30579539963535907
2.5118864315095823e7	0.3012972571432851 
3.162277660168379e7 	0.29820639521351855
3.9810717055349775e7	0.2958550226504641 
5.011872336272725e7 	0.2937323695028594 
6.309573444801943e7 	0.29134950638547846
7.943282347242822e7 	0.28802774307147777
1.e8                	0.2823995311680071 
