0.009882601468795061, 4.765995569858404e-10
0.011364987239403528, 4.767932308997485e-10
0.013440213165840011, 4.770257434865746e-10
0.01853678124371088, 4.648574611534367e-10
0.028989674799222463, 4.780928778225725e-10
0.04662463260107104, 4.787537545423258e-10
0.07604265448169255, 4.794350230662947e-10
0.13870137847603564, 4.675850732154723e-10
0.22937460725734785, 4.940279543959714e-10
0.2828732260667257, 4.943291193228727e-10
0.33454348295596215, 4.815042131734836e-10
0.374200889258107, 4.3274284364396193e-10
0.4126607702297013, 4.32865932563908e-10
0.467795892481954, 5.222844303776611e-10
0.4872986190625343, 8.923121061811546e-10
0.5145357018949356, 1.8887168041025415e-9
0.5215513472267362, 2.3399533413156762e-9
0.5436484608747177, 2.899231137905611e-9
0.5906909884908214, 4.450759482396874e-9
0.6427783823067177, 3.228538210693052e-9
0.7447011525049292, 2.6071648429725624e-9
0.7600250174006468, 3.50026707287404e-9
0.7919254419801403, 5.23084312309998e-9
0.8250754232521219, 8.247035905825402e-9
0.8363252481334751, 1.0217349251020252e-8
0.9351101384275742, 1.1075489045801605e-8
1.12130222668892, 1.1690900648009735e-8
1.4418095986688635, 1.2677951605456898e-8
1.827802505851222, 1.530184925267789e-8
2.1307476696560266, 1.846430139854361e-8
2.4149110398570532, 2.4796929492388518e-8
2.6981079852309993, 3.9103201915496864e-8
2.850614234844973, 6.165327557397209e-8
2.970262670517405, 9.213543019387363e-8
3.0513174512781074, 1.5324661503809886e-7
3.177840272280257, 2.914150322790862e-7
3.2627916177310974, 6.335115816215379e-7
